,Gender,Age,Income (USD),Income Stability,Profession,Location,Loan Amount Request (USD),Current Loan Expenses (USD),Expense Type 1,Expense Type 2,Dependents,Credit Score,No. of Defaults,Has Active Credit Card,Property Type,Property Location,Co-Applicant,Property Price,Loan Sanction Amount (USD)
4890,1,63,2535.58,1,7,1,35427.43,378.33,0,1,2.0,711.35,0,2,1,0,1.0,45201.98,0.0
4891,0,58,3061.75,1,7,1,95949.97,310.21,0,1,3.0,802.25,0,1,1,2,0.0,159333.87,0.0
4892,1,30,1255.86,1,1,1,30306.12,226.4,1,0,2.0,631.1,1,3,2,0,1.0,57155.76,0.0
4893,0,63,2630.574417479547,1,7,1,43937.98,359.32,0,1,1.0,800.79,0,0,1,2,1.0,53202.74,30756.59
4894,1,52,2630.574417479547,2,1,1,229751.11,759.97,1,1,2.0,714.75,0,1,3,2,1.0,285209.37,149338.22
4895,1,64,2553.36,0,3,1,257383.12,813.52,0,1,2.0,870.54,0,2,4,0,0.0,470411.32,180168.18
4896,0,61,2630.574417479547,1,7,1,126801.99,557.43,0,0,4.0,753.3698399525632,0,1,1,0,1.0,158350.89,82421.29
4897,0,31,2630.574417479547,1,7,2,143795.98,453.56,0,1,1.0,699.8,0,0,1,1,1.0,202838.81,93467.39
4898,0,28,2630.574417479547,1,4,1,31139.28,291.67,1,1,2.2530265023448575,662.08,0,0,4,1,1.0,48106.14,21797.5
4899,1,50,2453.39,1,1,1,59042.4,289.46,1,1,3.0,756.87,0,2,1,2,0.0,67996.53,0.0
4900,0,36,2630.574417479547,1,1,1,34904.15,376.19,0,1,3.0,744.27,0,1,2,1,1.0,47195.57,22687.7
4901,0,42,1642.17,1,7,1,25176.7,128.4,0,0,1.0,619.7,0,2,1,1,1.0,47165.87,0.0
4902,1,38,2681.42,1,4,1,69138.01,406.18,0,0,2.0,732.98,0,2,4,0,1.0,82829.1,44939.71
4903,0,50,3362.71,1,1,2,113160.48,616.99,0,0,2.0,755.4845300016344,0,1,4,1,1.0,203869.56,73554.31
4904,1,55,3016.31,1,1,2,103692.7,328.15,0,1,2.0,878.71,0,1,1,1,1.0,159859.2,82954.16
4905,1,18,1838.59,1,7,0,40662.05,287.56,0,0,1.0,641.99,0,0,2,2,1.0,67603.61,0.0
4906,1,55,2630.574417479547,1,7,1,14485.03,174.59,0,1,2.0,806.7,0,0,2,1,1.0,25837.78,10139.52
4907,1,48,1735.07,1,7,1,103330.87,327.98,0,1,2.2530265023448575,806.39,1,1,1,1,1.0,144443.92,48210.12045222018
4908,0,18,1977.88,1,7,1,74781.97,582.9,1,1,3.0,846.9,1,2,4,2,1.0,106587.33,59825.58
4909,0,49,7017.47,1,7,1,177410.43,614.16,1,1,1.0,730.95,0,1,4,1,1.0,252077.58,115316.78
4910,1,26,2630.574417479547,1,7,1,22113.51,202.24,0,1,2.0,715.62,0,1,2,2,1.0,29711.86,15479.46
4911,1,58,2829.04,1,4,2,16291.58,159.82,1,1,1.0,736.7611545888495,0,1,1,0,1.0,28968.76,12218.68
4912,0,28,2411.2,1,1,1,25506.19,267.56,0,0,1.0,642.2,0,0,1,1,1.0,32006.06,0.0
4913,0,65,1334.49,0,3,1,11607.84,140.97,0,1,2.0,857.62,0,0,3,2,1.0,16491.82,8125.49
4914,0,62,2308.61,1,4,1,37883.07,393.79,1,1,1.0,809.43,0,2,1,1,1.0,46609.95,30306.46
4915,0,60,2456.04,1,4,1,40768.84,207.56,1,0,2.2530265023448575,722.79,0,2,1,2,1.0,48438.78,26499.75
4916,0,46,1391.5,1,7,1,30599.77,185.68,0,0,4.0,805.66,0,1,1,1,1.0,50350.24,24479.82
4917,1,46,2630.574417479547,1,7,1,42737.29,203.27,1,0,4.0,692.6,0,0,3,1,1.0,76617.21,29916.1
4918,1,42,976.81,1,7,1,44551.81,249.95,1,1,4.0,661.41,0,1,1,1,1.0,60806.76,0.0
4919,0,62,3347.35,1,1,2,97558.34,478.58,1,0,3.0,761.35,0,2,4,2,1.0,112222.79,78046.67
4920,1,27,3189.39,1,7,2,77471.46,611.75,0,1,3.0,833.52,0,1,1,2,1.0,119055.22,61977.17
4921,1,64,2630.574417479547,1,7,1,76128.17,459.97,0,1,2.0,812.1,0,1,3,0,1.0,109868.97,53289.72
4922,0,25,2844.85,1,1,2,172291.34,657.81,0,1,2.0,868.1,1,2,4,1,1.0,326370.79,137833.07
4923,1,37,3522.68,1,7,1,186462.09,633.97,1,1,1.0,668.14,0,0,1,0,1.0,239945.24,121200.36
4924,1,18,4489.73,1,7,1,127214.17,371.94,1,1,2.0,822.26,0,0,2,3,1.0,205715.7,95410.63
4925,1,60,3463.4,2,3,1,126125.83,405.72,0,0,2.0,876.49,0,2,3,1,0.0,211046.52,94594.37
4926,0,18,1581.12,1,1,1,48304.49,257.8,0,1,2.0,733.1185340897184,0,1,4,2,1.0,69001.68,36228.37
4927,1,64,2599.78,0,3,1,215274.48,615.98,1,1,3.0,751.09,0,2,3,0,0.0,290746.68,172219.58
4928,0,40,1371.0,1,1,1,31901.68,251.32,1,0,3.0,782.97,0,2,1,1,1.0,50557.55,23926.26
4929,1,36,2794.46,1,7,1,174832.16,609.18,0,0,2.0,738.84,0,2,4,0,1.0,315005.95,113640.9
4930,1,30,3342.29,1,7,1,152949.5,427.31,0,0,4.0,716.38,0,1,2,0,1.0,259506.48,107064.65
4931,0,54,5170.56,1,1,2,102505.53,550.59,1,0,3.0,809.04,0,0,1,2,1.0,167211.73,71753.87
4932,1,45,2289.45,1,7,1,53669.9,375.33,0,1,1.0,606.95,0,2,3,1,1.0,100883.27,0.0
4933,1,49,2630.574417479547,1,4,1,115336.46,463.92,0,0,2.0,817.56,0,3,1,1,1.0,213722.58,86502.34
4934,1,56,4375.33,1,7,1,97188.19,515.3,0,1,2.2530265023448575,862.2,0,0,4,1,1.0,119850.82,72891.14
4935,1,60,1724.05,1,7,1,119099.42,459.68,0,1,3.0,764.36,0,0,3,1,1.0,151135.31,0.0
4936,1,47,1683.39,1,7,1,49534.44,280.87,0,0,2.0,739.198675020952,1,1,3,3,1.0,75187.77,34674.11
4937,0,18,2464.34,1,1,0,154280.14,454.89,1,1,2.0,761.14,1,2,2,0,1.0,230698.0,123424.11
4938,1,18,2527.86,1,1,2,32804.24,187.03,1,0,2.0,777.21,0,0,1,2,1.0,38992.86,48210.12045222018
4939,0,20,5297.93,1,7,2,142509.69,534.91,0,1,2.0,815.24,0,1,2,0,1.0,249354.15,114007.75
4940,1,34,1823.47,2,4,1,49504.35,223.51,1,1,3.0,758.31,0,1,1,0,1.0,82922.7,39603.48
4941,1,47,1684.02,1,7,1,75012.32,328.81,0,1,2.0,735.46,0,2,4,2,1.0,86236.64,52508.62
4942,0,18,2630.574417479547,1,1,1,10702.03,123.33,1,1,3.0,846.25,0,0,3,1,1.0,12946.93,8561.62
4943,1,46,2421.99,1,7,1,182192.34,545.82,0,1,2.0,848.86,0,2,3,2,1.0,200428.45,127534.64
4944,1,18,3160.99,1,7,1,60628.3,317.48,0,0,3.0,762.77,0,2,1,0,1.0,97154.28,42439.81
4945,1,23,1191.67,1,1,1,75532.31,538.88,1,1,2.0,847.72,0,1,2,2,1.0,99786.33,52872.62
4946,1,18,2149.4,1,7,0,164619.1,447.98,0,1,2.0,691.17,0,0,3,1,1.0,241693.32,107002.42
4947,0,46,6216.24,1,1,2,114299.89,710.37,1,1,4.0,708.22,0,1,2,0,1.0,213282.01,80009.92
4948,0,38,2630.574417479547,1,7,1,111404.83,1118.07,0,1,3.0,763.35,1,2,2,0,1.0,179449.7,89123.86
4949,1,65,2630.574417479547,0,3,1,105719.1,317.95,0,1,1.0,618.57,0,2,1,0,1.0,181349.36,0.0
4950,0,56,1609.34,1,7,1,116152.16,399.36,0,1,3.0,757.44,0,1,2,2,1.0,194238.98,0.0
4951,1,48,2539.54,1,7,2,38120.35,268.28,1,1,3.0,602.84,0,0,3,2,1.0,63408.56,0.0
4952,0,20,3504.83,1,7,2,81805.0,478.81,0,1,3.0,802.84,0,0,2,2,1.0,141737.31,0.0
4953,1,62,1762.21,1,7,1,115694.62,496.15,0,1,1.0,805.74,0,1,2,0,1.0,212388.52,86770.96
4954,0,43,9305.86,1,1,2,32339.52,152.09,1,1,2.0,820.71,0,3,4,3,1.0,45335.0,22637.66
4955,0,30,3333.8,1,1,1,40351.42,290.75,0,0,1.0,728.79,0,0,4,0,0.0,59529.5,0.0
4956,0,63,2630.574417479547,1,7,1,70603.34,438.72,0,1,3.0,657.43,0,2,1,2,1.0,112500.87,45892.17
4957,1,21,2596.71,1,1,2,45336.1,474.66,1,1,2.0,653.55,1,2,3,2,1.0,78444.62,29468.46
4958,0,51,1376.62,1,7,1,38449.21,188.93,0,1,4.0,652.85,0,2,4,0,1.0,62109.93,24991.99
4959,1,50,1014.43,1,7,0,19738.49,193.73,0,1,2.0,847.53,0,0,4,0,1.0,22150.71,0.0
4960,1,58,3992.91,1,1,1,145659.54,709.35,1,0,2.0,766.27,1,1,3,2,1.0,248496.15,116527.63
4961,0,59,3260.77,1,7,1,176306.67,558.64,0,1,3.0,605.77,0,1,1,1,1.0,333786.22,0.0
4962,0,19,1932.73,1,7,0,105976.23,496.32,0,0,2.0,804.35,0,0,1,0,1.0,151959.29,0.0
4963,1,18,2474.56,1,4,1,28632.46,155.86,1,1,2.0,808.02,0,1,4,1,1.0,48701.23,22905.97
4964,1,20,1990.03,1,7,0,27511.21,129.35,0,1,2.0,713.55,0,1,3,2,1.0,35799.11,19257.85
4965,1,65,1843.58,0,3,1,91909.92,299.79,0,1,2.0,840.04,1,1,3,0,1.0,173837.7,64336.94
4966,0,18,3157.22,1,4,1,154232.8,922.9,0,0,2.0,763.43,1,3,4,0,1.0,276993.6,107962.96
4967,0,32,1681.65,1,1,0,118036.5,461.48,0,1,5.0,688.66,0,0,2,1,1.0,156218.41,0.0
4968,0,40,2118.99,1,1,1,69536.19,352.91,1,0,1.0,818.34,0,2,1,2,1.0,122394.86,48675.33
4969,1,63,1215.44,1,7,1,44281.94,208.02,0,1,4.0,665.65,0,0,3,0,1.0,54213.34,30997.36
4970,0,42,1029.01,1,7,0,25445.18,125.8,0,1,3.0,721.14,0,0,1,1,1.0,41301.92,0.0
4971,1,65,1234.1,0,3,1,31144.76,165.29,0,0,1.0,854.85,0,2,2,0,0.0,56874.17,21801.33
4972,0,63,2198.58,1,7,1,24994.68,156.46,1,1,2.0,744.9,0,0,2,1,1.0,46509.52,16246.54
4973,1,47,1318.94,1,7,1,24456.72,122.22,0,1,1.0,734.9504651453839,0,0,3,0,1.0,38526.05,15896.87
4974,0,18,2630.574417479547,1,7,1,19040.84,95.73,0,0,2.2530265023448575,670.79,0,2,1,0,1.0,21782.48,13328.59
4975,0,39,4194.5,1,7,1,67238.87,338.05,0,0,2.0,623.17,0,1,4,2,1.0,79802.71,0.0
4976,0,38,1600.17,1,7,0,182704.66,620.19,1,1,3.0,774.71,0,1,1,2,1.0,283888.61,137028.5
4977,1,18,2123.9,1,1,1,19105.12,182.94,0,1,1.0,727.2118004949352,1,2,4,2,1.0,30059.13,14328.84
4978,1,60,4279.66,1,1,1,141400.28,561.24,1,1,2.0,719.1,0,1,4,2,1.0,214927.72,98980.2
4979,1,37,3504.44,1,7,1,236272.61,737.15,1,1,2.0,779.07,0,2,2,2,1.0,413666.27,165390.83
4980,1,54,1968.89,1,1,2,41505.71,192.86,0,1,3.0,651.92,1,0,4,2,1.0,73349.87,26978.71
4981,1,21,2630.574417479547,2,7,1,79243.22,224.04,1,1,3.0,834.22,1,1,1,1,1.0,144146.39,59432.42
4982,0,36,2435.01,1,4,1,70699.04,476.33,0,0,4.0,864.9,1,0,3,0,1.0,95915.73,56559.23
4983,0,24,2083.1,1,7,1,69443.7,330.75,1,1,3.0,732.5,1,1,2,1,1.0,111538.65,45138.4
4984,0,45,2047.68,1,1,0,176168.56,495.67,0,1,2.0,745.77,0,0,4,2,1.0,303330.02,114509.56
4985,0,18,920.46,1,1,1,39049.7,226.47,0,0,2.2530265023448575,730.1979547438287,0,2,2,0,1.0,52992.45,31239.76
4986,1,27,2032.38,1,7,1,37842.51,197.17,1,0,3.0,765.63,0,0,3,2,1.0,65066.36,28381.88
4987,0,41,1405.39,1,7,1,50842.38,305.36,0,0,2.0,631.66,0,1,1,0,0.0,94149.63,0.0
4988,0,65,909.7,2,3,0,33873.96,173.93,0,1,2.0,848.89,1,1,2,1,1.0,41434.79,25405.47
4989,0,61,1521.72,1,7,1,35045.66,170.97,0,1,4.0,681.58,1,2,3,2,1.0,59790.35,24531.96
4990,0,41,1542.31,1,7,1,35245.81,197.7,0,0,1.0,740.27,1,1,1,2,1.0,59712.3,22909.78
4991,0,47,2289.45,1,7,0,103557.63,1072.47,0,1,4.0,733.48,0,2,1,0,1.0,125630.49,0.0
4992,1,18,970.82,1,7,1,22148.3,203.68,0,0,3.0,664.81,0,2,4,0,0.0,32932.89,0.0
4993,0,50,2971.01,1,1,1,92184.78,376.64,0,0,2.0,618.37,0,1,3,2,1.0,123661.66,0.0
4994,1,61,1285.1,0,3,1,39252.34,397.13,0,1,1.0,841.59,0,2,4,2,0.0,72329.34,31401.87
4995,1,18,1089.88,1,7,1,22888.24,122.93,1,1,2.0,847.8,1,2,3,2,0.0,26157.07,0.0
4996,1,65,923.18,0,3,1,29570.01,139.17,0,0,2.0,852.85,0,1,1,1,1.0,51517.19,23656.01
4997,0,18,1724.09,1,7,1,62364.1,306.03,0,0,2.0,720.59,0,1,3,1,1.0,99159.66,43654.87
4998,0,32,3502.16,1,7,1,113813.28,576.33,0,1,1.0,718.45,1,1,3,0,1.0,152151.25,79669.3
4999,0,34,1950.22,1,7,1,114722.33,830.79,1,1,2.0,721.15,0,0,4,0,1.0,169319.34,80305.63
5000,1,40,1280.11,1,7,1,25777.53,127.27,1,1,2.2530265023448575,724.4213046792102,0,1,1,2,0.0,45830.92,0.0
5001,0,31,1912.33,1,7,1,39996.21,470.39,1,1,1.0,660.17,0,0,4,2,1.0,74913.69,0.0
5002,1,61,1763.74,0,3,1,53300.77,243.74,0,1,1.0,780.54,0,1,4,1,1.0,90396.76,37310.54
5003,0,60,4600.39,1,7,1,124892.69,392.95,1,1,2.0,856.49,0,0,4,0,1.0,193090.39,87424.88
5004,1,18,2463.53,1,7,1,12443.4,97.09,0,1,1.0,655.46,1,2,3,2,1.0,19471.48,8710.38
5005,1,65,3172.1,0,3,1,115443.51,331.46,0,1,2.0,811.6359287218698,0,1,2,1,0.0,132752.31,86582.63
5006,0,21,1626.66,2,4,0,19652.11,95.45,1,1,3.0,784.19,0,1,3,1,1.0,133335.87613228548,14739.08
5007,0,64,3030.08,0,3,1,52160.58,309.71,1,1,2.0,853.34,0,2,1,0,1.0,90130.76,39120.44
5008,0,38,3154.47,1,7,2,225132.71,837.8,0,1,1.0,814.48,1,0,3,1,1.0,315521.84,168849.53
5009,1,18,2190.01,1,7,1,114767.7,293.47,0,0,1.0,751.26,0,2,4,1,1.0,142414.4,80337.39
5010,1,18,1488.67,1,7,1,118549.07,327.48,1,0,4.0,704.74,0,1,4,1,1.0,206482.16,77056.9
5011,1,56,2129.22,1,7,1,66450.99,342.14,0,0,2.0,745.73,0,1,4,0,1.0,85733.74,46515.69
5012,0,58,2630.574417479547,1,1,1,83891.97,322.48,0,0,3.0,765.51,1,2,2,2,1.0,99561.47,62918.98
5013,1,21,6326.05,1,1,2,279436.0,730.21,1,0,3.0,858.39,0,0,2,1,1.0,485283.71,195605.2
5014,0,63,2186.57,1,1,1,41170.62,202.94,1,1,2.0,649.85,0,0,2,3,0.0,71553.06,0.0
5015,1,55,2828.38,1,1,2,76020.71,723.35,1,0,2.0,706.44,0,1,4,1,1.0,134356.22,0.0
5016,1,25,2237.94,1,7,1,110220.02,455.37,0,1,4.0,709.47,0,1,1,1,1.0,178483.54,71643.01
5017,0,31,3708.09,1,7,1,275001.35,930.85,0,0,2.2530265023448575,725.91,0,0,3,0,1.0,344101.81,192500.94
5018,0,57,1334.5,1,7,1,14865.63,120.29,0,1,2.0,793.3,0,0,4,0,1.0,20230.85,0.0
5019,1,29,3914.83,1,1,1,186665.88,550.0,1,1,2.0,782.71,0,0,3,1,1.0,304146.22,130666.12
5020,1,55,1474.19,1,7,0,162751.45,549.81,0,1,2.0,679.24,0,1,1,0,1.0,237703.88,105788.44
5021,1,20,664.02,1,7,1,46058.52,241.24,0,1,2.0,679.28,0,3,1,1,1.0,54440.31,48210.12045222018
5022,1,21,1862.42,1,7,1,214063.17,633.85,1,1,2.0,787.86,1,0,3,2,1.0,405848.55,160547.38
5023,1,40,1657.45,1,7,1,27913.02,146.28,1,1,1.0,729.5386915998743,0,1,3,0,0.0,39874.41,0.0
5024,1,18,1428.62,1,7,1,16988.66,114.42,0,1,1.0,647.83,1,1,1,0,0.0,27357.94,0.0
5025,0,37,3178.18,1,1,1,64739.08,317.58,1,1,2.0,810.94,1,2,3,1,1.0,93160.5,48554.31
5026,0,42,2294.75,1,7,1,66555.03,309.29,0,1,2.0,716.7,0,0,3,1,1.0,89349.71,43260.77
5027,0,54,5063.58,1,7,1,59399.1,409.2937219655324,0,1,2.0,744.0710605523109,0,1,2,0,1.0,99308.61,41579.37
5028,1,18,1539.78,1,7,1,48719.16,436.7,0,0,4.0,778.56,0,2,3,0,0.0,73862.27,0.0
5029,0,26,1251.12,1,7,1,81406.31,283.62,0,1,2.0,831.3,0,1,4,2,1.0,141391.3,65125.05
5030,1,35,2583.44,1,7,1,99934.7,437.94,0,1,2.0,640.16,0,2,2,2,0.0,150319.67,0.0
5031,0,63,9531.69,1,1,2,79629.79,504.77,0,0,3.0,688.85,0,1,4,1,1.0,93247.91,55740.85
5032,0,23,2630.574417479547,1,7,1,39970.91,191.39,0,0,2.0,723.4,0,0,3,2,1.0,49959.37,27979.64
5033,0,43,2441.62,1,7,1,52470.81,275.76,1,1,1.0,719.36,0,0,2,2,1.0,79202.11,34106.03
5034,0,60,3067.0,1,1,0,98126.98,362.38,1,0,4.0,760.59,1,1,1,1,1.0,166775.3,73595.24
5035,1,18,1310.99,1,4,1,36777.83,301.31,0,0,2.0,622.87,0,0,2,0,1.0,64871.82,0.0
5036,0,18,3687.76,1,7,2,18420.53,230.51,1,1,4.0,761.72,0,2,2,2,1.0,28600.03,12894.37
5037,1,41,1927.47,1,7,0,52214.47,261.11,0,1,2.0,684.87,0,1,2,0,1.0,133335.87613228548,33939.41
5038,0,50,2277.46,1,7,1,101791.29,421.86,0,1,2.0,602.91,0,1,3,2,1.0,135422.51,0.0
5039,0,18,3028.46,1,1,1,27870.11,294.23,1,0,2.0,804.24,1,2,3,1,1.0,42215.47,22296.09
5040,1,53,1540.15,1,7,0,9646.93,62.42,0,1,2.0,691.35,1,2,2,2,1.0,13371.9,6270.5
5041,0,51,2435.71,1,7,0,42555.63,303.35,1,1,4.0,625.09,0,2,2,1,1.0,63845.29,0.0
5042,0,22,3412.47,1,7,1,186134.54,826.32,0,1,2.2530265023448575,805.65,0,1,4,2,1.0,280493.33,48210.12045222018
5043,1,53,1332.67,1,7,1,88155.78,518.02,0,1,2.0,810.8,0,1,2,1,1.0,98667.82,0.0
5044,0,62,2826.63,1,7,1,172688.19,527.38,0,1,2.0,696.57,0,0,2,1,1.0,255534.62,112247.32
5045,1,34,3134.51,2,1,2,31647.2,353.29,1,1,2.0,833.21,0,2,2,0,1.0,54155.77,23735.4
5046,0,36,4876.64,1,4,2,182519.55,844.62,0,1,2.0,862.09,0,2,3,0,1.0,290256.57,136889.66
5047,1,55,3323.0,1,1,1,169901.21,523.9,0,1,3.0,740.53,1,0,3,0,1.0,249751.65,110435.79
5048,1,59,2630.574417479547,1,7,1,93103.78,303.07,1,1,2.0,823.76,0,0,3,0,1.0,151511.85,74483.02
5049,0,50,944.54,1,7,1,18828.27,147.07,0,0,1.0,698.8,0,0,3,0,1.0,23255.33,13179.79
5050,0,23,2630.574417479547,1,7,2,183439.0,594.5,0,1,1.0,637.12,0,1,4,2,0.0,307814.55,0.0
5051,0,50,1833.5,1,1,1,48753.97,221.67,1,1,2.0,826.94,0,2,2,1,1.0,70703.84,0.0
5052,0,62,2610.99,1,7,1,95842.27,608.4,1,0,4.0,817.13,0,0,2,0,1.0,123242.71,76673.82
5053,1,18,3850.85,1,7,1,214263.8,752.99,0,0,2.0,800.52,0,2,4,2,1.0,385380.99,171411.04
5054,0,18,3932.89,2,7,1,87904.79,586.59,1,1,2.0,723.8,0,2,3,1,1.0,165720.93,57138.11
5055,0,22,2392.55,2,1,1,36596.59,201.15,0,0,2.0,684.55,0,1,4,1,1.0,58559.18,25617.61
5056,0,62,1667.34,1,7,1,40040.38,381.41,0,1,3.0,744.78,0,2,4,1,1.0,58193.25,28028.27
5057,0,30,2630.574417479547,1,7,0,18565.47,105.7,1,1,3.0,714.45,0,0,3,2,1.0,24990.53,12995.83
5058,1,52,3354.27,1,1,0,62794.61,346.14,0,1,1.0,665.88,0,0,4,0,0.0,116040.2,0.0
5059,1,62,2630.574417479547,1,1,1,93049.7,453.36,0,0,2.0,750.06,1,2,1,2,1.0,145777.29,65134.79
5060,1,60,2160.38,0,3,1,77950.67,333.47,0,1,1.0,783.32,0,0,4,0,0.0,95609.31,58463.0
5061,0,43,669.24,1,7,1,7425.21,84.81,0,1,1.0,660.87,0,1,2,1,1.0,12519.38,5197.65
5062,0,62,2630.574417479547,1,7,1,44973.9,236.3,0,0,2.0,759.81,0,0,1,0,1.0,55047.5,35979.12
5063,1,25,2516.94,1,4,1,77914.29,413.02,0,1,2.0,855.52,1,0,1,2,1.0,122120.96,58435.72
5064,0,37,1468.91,1,1,0,147914.75,524.74,1,1,2.0,797.7,0,0,1,0,0.0,191946.44,0.0
5065,1,23,4077.66,1,7,1,65731.1,301.18,1,0,2.0,667.47,0,1,3,2,0.0,100944.46,0.0
5066,1,65,1681.89,0,3,1,34259.0,166.99,0,1,2.2530265023448575,852.28,1,2,2,1,1.0,49138.28,25694.25
5067,0,46,2630.574417479547,1,1,1,19077.33,95.53,0,1,4.0,664.02,0,3,1,0,1.0,22290.26,13354.13
5068,0,29,1030.47,1,7,1,98058.41,313.79,0,0,2.0,806.67,0,0,4,1,1.0,162600.69,78446.73
5069,1,58,1821.2,1,1,0,47999.01,317.33,1,1,2.0,679.09,0,0,2,2,1.0,84031.65,33599.31
5070,0,27,1712.42,1,7,1,115901.3,498.72,0,0,4.0,743.5,0,0,4,0,1.0,207629.52,81130.91
5071,0,51,2067.54,1,1,1,37110.84,207.22,0,1,1.0,824.6,0,2,1,1,1.0,66144.87,25977.59
5072,0,65,1806.13,2,3,1,143183.58,672.76,0,1,2.0,854.28,0,2,2,1,0.0,214094.89,100228.51
5073,0,63,2063.44,1,7,1,30914.36,144.96,1,0,3.0,748.29,1,0,2,2,1.0,54522.64,21640.05
5074,0,30,4147.43,1,7,0,213607.23,572.47,0,1,3.0,625.67,0,2,2,1,0.0,282968.75,0.0
5075,0,19,1293.48,1,7,1,39903.05,227.79,0,1,1.0,863.85,0,1,3,1,0.0,74965.68,39903.05
5076,0,30,1349.71,1,1,1,37125.14,257.13,1,1,2.0,669.81,1,0,2,1,0.0,60326.03,0.0
5077,1,28,4174.56,1,4,1,164057.47,478.04,1,0,5.0,758.4,0,1,2,2,1.0,249229.84,131245.98
5078,1,57,2361.96,1,7,1,52421.45,274.74,0,1,3.0,742.03,0,1,4,0,1.0,87545.99,34073.94
5079,0,25,1796.32,2,7,2,86576.51,773.1,0,1,3.0,817.71,0,0,4,2,1.0,111068.93,69261.21
5080,1,18,2630.574417479547,1,7,0,104294.08,254.13,0,1,4.0,736.3286862376505,1,1,2,2,1.0,132002.4,67791.15
5081,0,38,3305.45,1,7,1,102968.79,963.26,0,1,2.2530265023448575,761.1,0,0,1,1,1.0,144132.08,82375.03
5082,0,28,2630.574417479547,1,7,1,113126.51,731.23,1,1,2.0,772.47,0,1,3,0,1.0,171037.51,84844.88
5083,0,45,3056.22,1,1,1,106738.42,540.58,0,0,2.0,856.8,0,0,4,1,1.0,194780.66,74716.89
5084,1,37,2312.61,1,1,1,117112.13,506.02,0,0,2.0,671.28,0,0,4,0,1.0,166463.8,0.0
5085,1,65,2380.33,0,3,0,81837.54,280.53,0,1,2.0,867.33,0,0,1,1,0.0,129604.62,57286.28
5086,0,60,2172.25,1,1,1,119177.56,622.62,0,1,1.0,862.71,0,1,3,0,0.0,218826.18,107259.8
5087,1,21,2804.21,1,7,0,45348.28,482.81,0,0,2.0,659.52,0,1,1,1,1.0,69408.17,29476.38
5088,0,35,2630.574417479547,1,7,0,82676.35,351.22,0,0,2.0,733.38,0,2,1,2,1.0,129793.74,53739.63
5089,0,18,1950.97,1,1,1,66218.49,375.47,0,0,2.0,827.36,0,2,1,2,1.0,82722.6,46352.94
5090,1,24,2424.88,1,7,1,67889.17,756.62,0,0,1.0,648.62,0,2,2,0,1.0,75146.91,0.0
5091,1,59,2461.71,1,7,1,43201.06,324.52,0,0,1.0,682.13,0,2,1,1,1.0,55538.79,30240.74
5092,1,18,3079.15,1,4,0,107201.82,474.67,1,1,2.2530265023448575,832.41,1,2,1,1,1.0,165014.93,85761.46
5093,1,18,1521.97,1,7,1,15558.99,158.87,0,0,3.0,799.93,0,1,3,0,1.0,17685.4,12447.19
5094,0,52,2681.08,1,7,0,102364.4,291.78,1,1,3.0,695.84,0,2,3,2,1.0,124169.16,71655.08
5095,0,65,3140.43,0,3,1,34354.73,148.51,0,1,2.0,749.2,0,0,4,1,0.0,55660.42,22330.57
5096,1,38,1675.67,1,7,1,80629.28,266.28,1,0,2.0,636.74,1,1,3,2,1.0,113277.14,0.0
5097,0,18,1278.25,1,1,1,18759.72,213.81,1,1,2.0,834.82,0,2,3,1,1.0,30718.71,13131.8
5098,1,34,2431.2,1,7,0,94381.57,474.27,0,0,3.0,742.25,0,1,1,0,1.0,106923.82,0.0
5099,0,48,6336.2,1,1,1,75853.0,561.49,1,0,4.0,756.91,0,0,4,2,0.0,97339.78,0.0
5100,0,20,3558.33,1,4,1,235091.73,709.31,0,0,2.0,722.26,1,3,1,0,1.0,410482.42,164564.21
5101,0,42,1610.11,1,7,1,19999.23,147.92,0,1,1.0,733.8868784356122,0,0,1,1,1.0,24665.74,14999.42
5102,0,58,3902.14,1,7,1,163085.65,666.75,1,0,3.0,771.76,0,0,3,1,1.0,193731.6,114159.95
5103,0,60,2630.574417479547,2,3,1,210106.12,653.59,0,1,2.2530265023448575,737.82,0,0,3,1,1.0,309412.12,136568.98
5104,0,63,3353.01,0,3,1,227748.23,853.36,0,1,1.0,861.62,0,2,4,0,1.0,415841.69,227748.23
5105,1,55,2062.99,1,7,1,31888.42,316.17,0,0,2.0,659.09,0,2,1,0,1.0,37394.82,20727.47
5106,1,44,2208.16,1,7,0,101308.23,992.14,1,1,3.0,804.15,1,2,4,2,1.0,143234.09,70915.76
5107,1,37,3657.51,1,7,1,190187.69,539.88,0,1,2.0,804.1,0,1,4,1,1.0,231669.44,142640.77
5108,0,63,1882.87,1,7,1,121147.44,554.95,0,1,2.2530265023448575,702.71,0,1,1,1,1.0,144149.73,78745.84
5109,1,62,3016.88,0,3,1,55291.63,186.72,0,0,1.0,789.12,0,0,4,2,1.0,89453.31,44233.3
5110,0,36,4515.71,1,1,2,75054.68,380.04,1,1,3.0,711.02,0,2,2,0,1.0,122782.28,48785.54
5111,1,35,2630.574417479547,1,7,1,62919.32,294.35,0,0,2.2530265023448575,692.06,0,1,2,0,1.0,88402.52,44043.52
5112,1,53,1911.72,1,7,1,126596.26,650.17,0,0,3.0,789.04,1,1,4,1,1.0,146608.96,101277.01
5113,1,18,2798.09,1,1,0,87212.45,543.72,1,1,2.2530265023448575,723.2,0,0,1,1,1.0,118157.53,56688.09
